Date,KPI_Total_Sales,KPI_Wholesale_Sales,KPI_Franchise_Sales,KPI_Retail_Sales,KPI_eCom_Sales,KPI_TotalSearch_queries,KPI_아디다스_adidas_Search_queries,KPI_adidas_Search_queries,KPI_아디다스온라인스토어_adidas_online store_Search_queries,Dummy_Winter_Olympics,Dummy_News_Event_Search_Yeezy_Boost_350_V2_Black,Dummy_News_Event_Search_Harden_Vol_4,Dummy_News_Event_Search_Harden_Stepback,Dummy_News_Event_Search_Ultra_Boost_20,Offline_TV_Total_GRPs,Offline_TV_Total_Spends,Offline_TV_Total_conv,Competition_Offline_Puma_TVGRPs,Competition_Offline_Nike_TVGRPs,Competition_Offline_Descente_TVGRPs,Competition_Offline_Reebok_TVGRPs,Competition_Offline_Under_Armour_TVGRPs,Competition_Offline_FILA_TVGRPs,Digital_Video_IPTV_Product_Impression,Digital_Video_IPTV_Total_Impression,Digital_Video_IPTV_Product_Spend,Digital_Video_IPTV_Total_Spend,Offline_OOH_Branding_Spends,Offline_OOH_Product_Spends,Offline_OOH_Total_Spends,Digital_Display_Impression,Digital_Search_Impression,Digital_Social_Impression,Digital_Video_Impression,Digital_Total_Impression,Digital_Video&IPTV_Impression,Digital_Display_Click,Digital_Search_Click,Digital_Social_Click,Digital_Video_Click,Digital_Total_Click,Digital_Display_Spend,Digital_Search_Spend,Digital_Social_Spend,Digital_Video_Spend,Digital_Total_Spend,Digital_Branding_Impression,Digital_Product_Impression,Digital_Promotion_Impression,Digital_Always_on_Impression,Digital_Branding_Click,Digital_Product_Click,Digital_Promotion_Click,Digital_Always on_Click,Digital_Branding_Spend,Digital_Product_Spend,Digital_Promotion_Spend,Digital_Always on_Spend,CRM_Kakao_Message_Total_Sent,CRM_Kakao_Message_Message_Open_#,CRM_Kakao_Message_Spending,CRM_Kakao_Message_Traffic_Conversion,CRM_Kakao_Message_Transactions,PR_Press_Release_#_of_Coverage,PR_Press_Release_Impression,PR_Media_Event_#_of_Coverage,PR_Media_Event_Spend,Consumer_Activation_Branding,Consumer_Activation_Product,Consumer_Activation_Total,Consumer Activation_Total_Spend,consumer_activation_branding_impr,consumer_activation_product_impr,consumer_activation_promo_impr,consumer_activation_always_on_impr,consumer_activation_branding_click,consumer_activation_product_click,consumer_activation_promo_click,consumer_activation_always_on_click,consumer_activation_branding_budget,consumer_activation_product_budget,consumer_activation_promo_budget,consumer_activation_always_on_budget,Influencer_All_Branding_#_of_Influencer,Influencer_All_Branding_Spend,Macro_#_of_Rainy_Days,Macro_Rainfall_mm,Macro_PM_10,Macro_PM_2.5,Macro_COVID_Shincheonji,Macro_COVID_Other,Macro_COVID_Seoul_night_club_issue,Macro_Covid_Ban_Period,Holiday_Lunar_New_Year,Holiday_Independent_Movement_Day,Holiday_Children_Day,Holiday_Buddha_Birthday,Holiday_Memorial_Day,Holiday_Local_Elections,Holiday_Independent_Day,Holiday_Chuseok,Holiday_National_Foundation_Day,Holiday_Hangul_Proclamation_Day,Holiday_Christmas_Day,Holiday_Pre_Christmas_Day,Holiday_New_Year,Holiday_National_Election_Day,Holiday_Labor_Day,Dummy_Adidas Low consumption period,Dummy_July,Dummy_Nov
12/30/2018,13152442794,1587585484,7984213295,2931592139,649051876.2,63,45,18,0,0,0,0,0,0,0,0,,0,0,0,26.9,0,0,0,0,0,0,0,0,0,64288429,32862447.05,3535300,1191742,101877918.1,1191742,222106,696521,47188,2165,967980,19535355.07,35817694.77,7003974.667,4430094.69,66787119.2,0,9953079,0,91924839.05,0,146874,0,821106,0,18959381.39,0,47827737.81,150166.2903,12084.51613,2252494.355,1926.612903,1363.548387,159,53212442,0,0,0,0,0,19053421,0,9953079,0,91924839,0,821106,0,146874,0,47827738,0,18959381,0,0,1,0.1,49.9,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
01-06-2019,15207707736,2222619677,9520752472,2643723742,820611844.2,65,45,18,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,98483305,54179539.11,15389513,2192624,170244981.1,2192624,337952,907438,185232,5429,1436051,53977154.35,53308579.85,59276538.11,11412670.33,177974942.6,0,52128938,0,118116043.1,0,376346,0,1059705,0,110169665.9,0,67805276.73,210232.8065,16918.32258,3153492.097,2697.258065,1908.967742,3,1654919,0,0,0,0,0,24250681,0,52128938,0,118116043,0,1059705,0,376346,0,67805277,0,110169666,0,0,1.2,3.1,56.9,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2019,15207707736,2222619677,9520752472,2643723742,820611844.2,61,37,24,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,102121510,64786707.1,11329421,2638513,180876151.1,2638513,398561,834364,197373,6370,1436668,65091280.76,56118871.03,48908934.22,15015452.65,185134538.7,0,63812134,0,117064017.1,0,463619,0,973049,0,115698628.6,0,69435910.08,210232.8065,16918.32258,3153492.097,2697.258065,1908.967742,0,0,0,0,0,0,0,24250681,0,63812134,0,117064017,0,973049,0,463619,0,69435910,0,115698629,0,0,1.2,0.7,81.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2019,15207707736,2222619677,9520752472,2643723742,820611844.2,77,54,21,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,83498720,73590943.1,14058904,2824099,173972666.1,2824099,388833,968419,184871,6372,1548495,45781421.64,58482538.09,59036293.44,14406451.68,177706704.9,0,45967367,0,128005299.1,0,409407,0,1139088,0,101144107.1,0,76562597.75,210232.8065,16918.32258,3153492.097,2697.258065,1908.967742,23,7515000,0,0,0,0,0,24250681,0,45967367,0,128005299,0,1139088,0,409407,0,76562598,0,101144107,0,0,1,0.3,52.8,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/2019,15427886954,2378653516,9413794995,2904589509,730848933,53,30,22,1,0,0,0,0,0,0,0,,0,57.6,0,0,0,0,0,0,0,0,0,0,0,154746008,86766413.11,32394901,4767857,278675179.1,4767857,394555,903376,503098,12070,1813099,41124119.27,56439554.93,122396377.2,22242914.47,242202965.9,0,63921015,0,214754164.1,0,687254,0,1125845,0,164770427.3,0,77432538.58,211809.7189,17611.73041,3677025.783,3582.898618,2284.476959,65,20500000,0,0,0,0,0,24250681,0,63921015,0,214754164,0,1125845,0,687254,0,77432539,0,164770427,0,0,1,6.1,58.2,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-03-2019,15978335000,2768738114,9146401303,3556753928,506441655.3,56,41,15,0,0,0,0,0,0,0,0,,0,56,0,0,0,0,0,0,0,0,0,0,0,103625506,56135441.11,37462809,7748831,204972587.1,7748831,222449,1055466,669099,21493,1968507,31939411.12,56166439.88,128879505.3,34308268.47,251293624.8,0,61730977,24530815.03,118710795.1,0,731218,360279,877010,0,177895083,20795054.19,52603487.59,215752,19345.25,4985860,5797,3223.25,74,19900200,0,0,0,0,0,24250681,0,61730977,24530815,118710795,360279,877010,0,731218,20795054,52603488,0,177895083,0,0,1.1,16.4,59.4,25.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-10-2019,15978335000,2768738114,9146401303,3556753928,506441655.3,53,36,17,0,0,0,0,0,0,0,0,,0,10.4,0,0,0,0,0,0,0,0,0,0,0,100531721,53801959.03,30983603,8449430,193766713,8449430,206510,517797,368163,15459,1107929,39431296.82,54919913.83,107731952.7,35753907.9,237837071.2,0,75791852,78378388.03,39596473,0,436429,643791,27709,0,162073677.2,70925464.03,4837930,215752,19345.25,4985860,5797,3223.25,17,5780000,0,0,0,0,0,24250681,0,75791852,78378388,39596473,643791,27709,0,436429,70925464,4837930,0,162073677,0,0,1.6,1.9,47.5,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2019,15978335000,2768738114,9146401303,3556753928,506441655.3,68,42,26,0,0,0,0,0,0,0,0,,0,2.3,0,0,0,0,0,0,0,0,0,0,0,103631422,52824167,27177456,9440342,193073387,9440342,204525,257828,198275,18687,679315,38948292.24,52859248.18,88311664.22,43917180.25,224036384.9,0,74533109,79867067,38673211,0,271730,378863,28722,0,151496084.4,67338993.22,5201307.273,215752,19345.25,4985860,5797,3223.25,51,17035000,0,0,0,0,0,24250681,0,74533109,79867067,38673211,378863,28722,0,271730,67338993,5201307,0,151496084,0,0,1.3,17.7,55.2,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2019,15983844651,2790002251,9159015057,3556561199,478266143.3,71,50,21,0,0,0,0,0,0,6.34,92715287.02,6.84E-08,0,0.4,0,0,0,0,0,0,0,0,0,0,0,90453418,29435952,30891026,7654821,158435217,7654821,175659,226247,371839,22556,796301,28466708.19,52556601.7,103215692.7,41803212.76,226042215.3,0,59286050,57225119,41924048,0,423599,247726,124976,0,155339063,48241045.45,22462106.81,209827.2166,20064.48733,4848134.055,5964.004608,3241.160138,3,90000,0,0,0,0,0,24250681,0,59286050,57225119,41924048,247726,124976,0,423599,48241045,22462107,0,155339063,0,0,1.3,0.4,59.4,36.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-03-2019,15997618778,2843162595,9190549443,3556079376,407827363.3,79,52,25,2,0,0,0,0,0,20.86,172616862.8,1.21E-07,0,0.6,0,0,0,0,0,0,0,0,0,0,0,80558590,11215668,20224987,11649701,123648946,11649701,390185,176127,388660,50629,1005601,57561370.23,44110715.06,94083793.22,34665534.59,230421413.1,0,59927371,0,63721575,0,719151,0,286450,0,174339419.4,0,56081993.71,195015.2581,21862.58065,4503819.194,6381.516129,3285.935484,83,27624000,0,0,0,0,0,24250681,0,59927371,0,63721575,0,286450,0,719151,0,56081994,0,174339419,0,0,1.7,1.4,94,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-10-2019,15997618778,2843162595,9190549443,3556079376,407827363.3,70,50,20,0,0,0,0,0,0,22.22,226397062.7,9.81E-08,0,0.3,4.5,0,0,0,0,0,0,0,0,0,0,131006089,11280673,23987669,15132340,181406771,15132340,742693,176498,593847,63091,1576129,76353176.2,48490764.7,123638862.1,41076318.61,289559121.6,0,80120620,0,101286151,0,1241417,0,334712,0,223244389.9,0,66314731.73,195015.2581,21862.58065,4503819.194,6381.516129,3285.935484,0,0,0,0,0,0,0,24250681,0,80120620,0,101286151,0,334712,0,1241417,0,66314732,0,223244390,0,0,3,12.5,46,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/17/2019,15997618778,2843162595,9190549443,3556079376,407827363.3,72,46,26,0,0,0,0,0,0,24.14,163847701,1.47E-07,0,0,12,0,0,0,0,0,0,0,0,0,0,138067200,13771599,25260029,9978294,187077122,9978294,552210,195684,594668,36053,1378615,62416345.82,50962304.7,129226119.6,25956679.91,268561450,0,76230105,0,110847017,0,1020330,0,358285,0,198672674.9,0,69888775.17,195015.2581,21862.58065,4503819.194,6381.516129,3285.935484,21,7175000,0,0,0,0,0,24250681,0,76230105,0,110847017,0,358285,0,1020330,0,69888775,0,198672675,0,0,2.4,21.2,45.4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2019,15997618778,2843162595,9190549443,3556079376,407827363.3,70,44,25,1,0,0,0,0,0,7.28,95307446.97,7.64E-08,0,0,24.8,0,0,0,0,0,0,0,0,0,0,141059060,14302818,16588142,8544286,180494306,8544286,256290,181742,360954,116763,915749,56946593.3,46351549.55,81690225.11,26124001.66,211112369.6,887900,55927584,44538807,79140015,2353,575164,115910,222322,1612030,143675621.9,20239246.53,45585471.2,195015.2581,21862.58065,4503819.194,6381.516129,3285.935484,15,4795000,0,0,0,60000000,60000000,84250681,887900,55927584,44538807,79140015,115910,222322,2353,575164,20239247,45585471,1612030,143675622,0,0,1,2.8,53.2,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2019,11123661920,2072668358,5161744107,3602986939,286262516.3,66,45,20,1,0,0,0,0,0,2.89,68957340.4,4.19E-08,0,0,24.9,0,0,0,0,0,0,0,0,0,0,105858718,16690688,14212180,5328251,142089837,5328251,220904,193193,120046,120502,654645,29068728.07,50947372.49,39354971.45,28735911.68,148106983.7,765032,26990415,25274160,89060230,1973,286727,62599,303346,1387970,77799072,10367469.24,58552472.45,212281.7226,30584.42581,6299440.942,11476.04516,4968.019355,65,21809000,0,0,0,0,0,24250681,765032,26990415,25274160,89060230,62599,303346,1973,286727,10367469,58552472,1387970,77799072,0,0,1,0.8,52.2,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
04-07-2019,10311335777,1944252652,4490276551,3610804866,266001708.5,68,51,17,0,0,0,0,0,0,2.36,60422676.53,3.91E-08,0,0,23.5,0,8.5,0,0,1056283,10835109,10835109,0,0,0,191102944,20726671,23052013,6469039,241350667,7525322,523805,210611,267665,29543,1031624,62948193.67,55679160.42,100737448.4,41918973.07,261283775.6,0,39689087,0,201661580,0,366997,0,664627,0,171832756.9,0,89451018.69,215159.4667,32038.06667,6598711.233,12325.13333,5248.366667,23,10929000,0,0,0,455750000,455750000,480000681,0,39689087,0,201661580,0,664627,0,366997,0,89451019,0,171832757,0,0,2.9,30.2,37.1,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/14/2019,10311335777,1944252652,4490276551,3610804866,266001708.5,68,42,25,1,0,0,0,0,0,3.11,97516618.59,3.19E-08,0,0,15.1,0,9,0,1649420,1649420,11280093,11280093,0,0,0,162202183,22896472,11947843,3587366,200633864,5236786,421860,211716,227318,2741,863635,45801836.06,60222523.24,58397989.56,19541888.73,183964237.6,430913,19844014,172234451,8124486,688,263458,570365,29124,979608.889,91075710.9,87226567.8,4682350,215159.4667,32038.06667,6598711.233,12325.13333,5248.366667,0,0,0,0,0,235250000,235250000,259500681,430913,19844014,172234451,8124486,570365,29124,688,263458,86283054,4682350,979609,91075711,0,0,1.6,1.5,46.6,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/21/2019,10311335777,1944252652,4490276551,3610804866,266001708.5,78,48,28,2,0,0,0,0,0,3.17,72984604.29,4.34E-08,0,0,4.8,0,10.3,0,2480357,2480357,20741539,20741539,0,0,0,162177706,22151781,14496873,3669728,202496088,6150085,627195,222575,255849,1267,1106886,50153930.95,64018059.82,52104946.44,25145441.49,191422378.7,9761,18411711,175822785,8251831,14,263918,817290,25664,20391.11111,79262674.27,107803342.7,4335970.636,215159.4667,32038.06667,6598711.233,12325.13333,5248.366667,105,36066760,0,0,0,0,0,24250681,9761,18411711,175822785,8251831,817290,25664,14,263918,90517745,4335971,20391,79262674,0,0,3.9,21.5,42.2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/28/2019,9562453460,2003295348,3716274306,3618692435,224191371,85,48,36,1,0,0,0,0,0,0.74,101347908.6,7.30E-09,0,0,4.7,0,10.6,0,1143155,1143155,7143259,7143259,0,0,0,198677624,17877000,13189183,1555384,231299191,2698539,671903,206316,227962,421,1106602,47026607.04,63200653.46,54637339.78,8740022.75,173604623,0,26661335,200185893,4451963,0,233464,850606,22532,0,51659017.07,117702415,4243191,211505.3935,32890.85806,6227903.616,10994.2,6409.558065,38,11640000,0,0,0,0,0,24250681,0,26661335,200185893,4451963,850606,22532,0,233464,88651291,4243191,0,51659017,0,0,2,31.2,46,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
05-05-2019,9000791722,2047577370,3135772623,3624608112,192833618,85,50,33,2,0,0,0,0,0,0,0,,0,0,13,0,9.7,0,0,0,0,0,0,0,0,181682843,18045271,20007829,214618,219950561,214618,1021611,199156,205136,693,1426596,84088963.32,65112306.06,82816040.89,1833876.628,233851186.9,1975426,27835170,186076305,4063660,6138,261718,1136218,22522,4291040,50635991.58,174657935.3,4266220,208764.8387,33530.45161,5949797.903,9996,7280.451613,36,12240000,0,0,0,0,0,24250681,1975426,27835170,186076305,4063660,1136218,22522,6138,261718,97090607,4266220,4291040,50635992,0,0,0,0,52.3,24.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05-12-2019,9000791722,2047577370,3135772623,3624608112,192833618,68,49,19,0,0,0,0,0,0,0,0,,0,0,6.4,0,7.4,0,0,0,0,0,0,0,0,264666006,16793157,34185004,10447725,326091892,10447725,1321170,196251,1212713,44711,2774845,151699111.9,65750808.34,131101360.3,53466180.26,402017460.8,1453762,142786807,124423953,57427370,3646,2204772,402089,164338,3153404.444,281278980.2,88069945.4,29515130.74,208764.8387,33530.45161,5949797.903,9996,7280.451613,28,9520000,0,0,0,0,0,24250681,1453762,142786807,124423953,57427370,402089,164338,3646,2204772,72939114,29515131,3153404,281278980,0,0,1.2,25,49.3,30.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/19/2019,9000791722,2047577370,3135772623,3624608112,192833618,90,59,28,3,0,0,0,0,0,0,0,,0,0,0,0,6.8,0,0,0,0,0,0,0,0,252337366,16492856,15993773,5206285,290030280,5206285,1603173,202651,294746,22012,2122582,140024801.8,52221995.33,100433566.6,27291479.52,319971843.2,384681,111513417,93164338,84967844,480,1573125,287834,261143,863390,224309772.1,51515685.63,43282995.39,208764.8387,33530.45161,5949797.903,9996,7280.451613,9,3060000,0,0,0,0,0,24250681,384681,111513417,93164338,84967844,287834,261143,480,1573125,51515686,43282995,863390,224309772,0,0,1.9,11.7,53.6,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/26/2019,9849311069,2081251305,3941117564,3575445225,251496975.9,84,58,25,1,0,0,0,0,0,0,0,,0,0,0,0,10.9,0,0,0,0,0,0,0,0,148165553,12429314,22601055,0,183195922,0,723648,155609,198138,0,1077395,46159555.08,44499054.63,76329408.11,0,166988017.8,62469,40233702,0,142899751,107,598669,0,478619,136610,93756782.92,0,73094624.9,209024.1459,37110.32043,6385868.841,13744.26667,7990.787097,17,5780000,0,0,183689000,0,183689000,207939681,62469,40233702,0,142899751,0,478619,107,598669,0,73094625,136610,93756783,0,0,1.9,16.5,41.3,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
06-02-2019,14940427155,2283294915,8773187212,3280467905,603477123.4,145,91,46,8,0,1,0,0,0,0,0,,0,0,0,0,8.5,0,0,0,0,0,0,0,0,160300775,16477825,24390761,0,201169361,0,343619,299311,313783,0,956713,39328040.38,52214892.15,87073102.33,0,178616034.9,0,40437429,0,160731932,0,362548,0,594165,0,100735177.3,0,77880857.59,210579.9889,58589.53333,9002294.467,36233.86667,12252.8,116,39440000,0,0,0,0,0,131705227,0,40437429,0,160731932,0,594165,0,362548,0,77880858,0,100735177,0,0,2,40.3,38.6,23.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-09-2019,14940427155,2283294915,8773187212,3280467905,603477123.4,59,39,19,1,0,0,0,0,0,0,0,,0,0,0,0,7.2,0,0,0,0,0,0,0,0,105374456,14721518,14570378,0,134666352,0,221025,182067,295729,0,698821,27318098.27,47388431.78,54807427.67,0,129513957.7,0,32611194,0,102055158,0,345471,0,353350,0,66642214.7,0,62871743.02,210579.9889,58589.53333,9002294.467,36233.86667,12252.8,0,0,610,197000000,0,0,0,151041696,0,32611194,0,102055158,0,353350,0,345471,0,62871743,0,66642215,0,0,2,14.8,30.3,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2019,14940427155,2283294915,8773187212,3280467905,603477123.4,87,49,34,4,0,0,0,0,0,0,0,,0,0,0,0,5.7,0,0,0,0,0,0,0,0,98526732,15084837,6114106,0,119725675,0,316528,242076,172927,0,731531,61487655.3,56245887.06,37630465,0,155364007.4,0,21682366,55560638,42482671,0,199264,347301,184966,0,43594527.4,74861295.86,36908184.11,210579.9889,58589.53333,9002294.467,36233.86667,12252.8,0,0,0,0,0,0,0,24250681,0,21682366,55560638,42482671,347301,184966,0,199264,33079242,36908184,0,43594527,0,0,1.9,6.3,32.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2019,14940427155,2283294915,8773187212,3280467905,603477123.4,70,45,24,1,0,0,0,0,0,0,0,,0,0,0,0,30.3,0,0,0,0,0,0,0,0,100937268,14760653,14639610,0,130337531,0,285839,229267,271744,0,786850,89177594.58,57593651.97,69839399.78,0,216610646.3,0,11492977,116734399,2110155,0,201893,562514,22443,0,48916684.44,163420391.9,4273570,210579.9889,58589.53333,9002294.467,36233.86667,12252.8,30,140629002,0,0,0,0,0,24250681,0,11492977,116734399,2110155,562514,22443,0,201893,78379846,4273570,0,48916684,0,0,3,94.6,28.5,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2019,9369015743,2024044243,4072984307,2991312782,280674411.1,62,39,23,0,0,0,0,0,0,0,0,,0,0,0,0,1.7,0,0,0,0,0,0,0,0,74172433,15877436,11435567,0,101485436,0,175025,223817,266622,0,665464,29445567.13,53732694.36,42514364.34,0,125692625.8,0,9152844,89792592,2540000,0,246489,397663,21312,0,35109106.59,86527799.24,4055720,211207.2749,28583.35269,6448088.067,18077.81505,5057.367742,0,0,0,0,0,0,0,24250681,0,9152844,89792592,2540000,397663,21312,0,246489,72461044,4055720,0,35109107,0,0,1.3,3.1,29.9,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
07-07-2019,8440447174,1980835798,3289617156,2943120261,226873959.1,76,46,29,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,130421359,14849886,11354572,0,156625817,0,500824,214253,241780,0,956857,88192056.77,50897074.42,39124020.77,0,178213152,76549,12224287,142366330,1958651,4778,216156,717164,18759,235461.1111,43770467.72,130580033.1,3627190,211311.8226,23582.32258,6022387,15051.80645,3858.129032,0,0,0,0,0,0,0,24250681,76549,12224287,142366330,1958651,717164,18759,4778,216156,70720668,3627190,235461,43770468,0,0,2.6,27.3,19.3,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/14/2019,8440447174,1980835798,3289617156,2943120261,226873959.1,54,37,17,0,0,0,0,0,0,8.21,38289000,2.14E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,110623192,14104848,15432714,803986,140964740,803986,320096,195551,358976,1956,876579,67635643.45,49821720.22,57955794.56,3077914.63,178491072.9,890737,20011952,118047041,2015010,27000,333772,496296,19511,2435231.111,67823812.36,104591229.4,3640800,211311.8226,23582.32258,6022387,15051.80645,3858.129032,81,61253139,0,0,0,0,0,24250681,890737,20011952,118047041,2015010,496296,19511,27000,333772,70343323,3640800,2435231,67823812,0,0,4,103.5,33.4,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/21/2019,8440447174,1980835798,3289617156,2943120261,226873959.1,72,41,31,0,0,0,0,0,0,21.79,167034598.4,1.30E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,99311796,17784825,19735433,2901249,139733303,2901249,211957,178311,218517,8413,617198,47932045.46,49251649.7,67958952.67,13649994.85,178792642.7,140157,38981331,95548790,5063025,2861,272807,321411,20119,329307.7778,103283306.1,71648038.81,3531990,211311.8226,23582.32258,6022387,15051.80645,3858.129032,30,10200000,0,0,0,0,0,24250681,140157,38981331,95548790,5063025,321411,20119,2861,272807,71648039,3531990,329308,103283306,0,0,3.9,60.8,25.6,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/28/2019,11133028122,2393600211,5526092992,2971339971,241994948.6,71,43,26,2,0,0,0,0,0,19.41,145120556.8,1.34E-07,0,0,0,0,0,0,603508,603508,2347486,2347486,0,0,0,105873379,15896480,26271401,6903496,154944756,7507004,225875,167889,349874,21367,765005,44576853.76,49594956.26,100194884.1,44556744.7,238923438.8,0,57424793,53835033,43684930,0,414609,199078,151318,0,157451915,48310752.78,33160771.07,211425.7258,20735.80645,6074619.226,11320.3871,2810.258065,15,300000,0,0,0,2179037.333,2179037.333,26429719,0,57424793,53835033,43684930,199078,151318,0,414609,48310753,33160771,0,157451915,0,0,2.5,44,25,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-04-2019,14723136053,2943952762,8508060773,3008966250,262156267.9,59,36,22,1,0,0,0,0,0,27.13,253222842.1,1.07E-07,0,0,0,0,0,0,2102368,2102368,7153764,7153764,0,0,0,125490755,15884273,24578221,12941353,178894602,15043721,282293,172958,386753,24457,866461,85877612.5,50244756.26,95744647.78,77668578.4,309535594.9,0,81528511,0,97366091,0,540693,0,325768,0,235339418.7,0,74196176.21,211577.5968,16940.45161,6144262.194,6345.16129,1413.096774,38,1136138,0,0,0,155626630.7,155626630.7,179877314,0,81528511,0,97366091,0,325768,0,540693,0,74196176,0,235339419,0,0,2.2,36.5,32.3,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-11-2019,14723136053,2943952762,8508060773,3008966250,262156267.9,65,44,19,2,0,0,0,0,0,27.23,223376842.1,1.22E-07,0,0,0,0,0,0,2024463,2024463,6989088,6989088,0,0,0,142015383,15827595,18606239,14568456,191017673,16592919,299120,184508,315272,22497,821397,82393989.35,52106605.02,67364628.89,74882224.74,276747448,0,98596844,0,92420829,0,466424,0,354973,0,199437414.7,0,77310033.32,211577.5968,16940.45161,6144262.194,6345.16129,1413.096774,86,35903294,0,0,0,7626630.667,7626630.667,31877314,0,98596844,0,92420829,0,354973,0,466424,0,77310033,0,199437415,0,0,3.4,32.8,23.1,12.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8/18/2019,14723136053,2943952762,8508060773,3008966250,262156267.9,87,57,25,5,0,0,0,0,0,14.62,185596842.1,7.88E-08,0,0,0,0,0,0,1949360,1949360,6770866,6770866,0,0,0,115551593,14339307,12248604,5415426,147554930,7364786,230485,183449,239243,6715,659892,47291140.02,50311813.9,40231170.44,24783199.77,162617324.1,0,40739468,0,106815462,0,312441,0,347451,0,91651784.65,0,70965539.48,211577.5968,16940.45161,6144262.194,6345.16129,1413.096774,0,0,0,0,0,7626630.667,7626630.667,31877314,0,40739468,0,106815462,0,347451,0,312441,0,70965539,0,91651785,0,0,2,42,34.4,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2019,14723136053,2943952762,8508060773,3008966250,262156267.9,64,41,22,1,0,0,0,0,0,8.19,181373242.1,4.52E-08,0,0,0,0,0,0,1954708,1954708,6738796,6738796,0,0,0,118159900,10641343,10310075,4015658,143126976,5970366,250828,142140,192569,4646,590183,51083679.74,39421542.68,34595176.22,19957314.77,145057713.4,0,36167418,0,106959558,0,275510,0,314673,0,86211337.14,0,58846376.28,211577.5968,16940.45161,6144262.194,6345.16129,1413.096774,0,0,0,0,0,7626630.667,7626630.667,31877314,0,36167418,0,106959558,0,314673,0,275510,0,58846376,0,86211337,0,0,2.9,28.4,26.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
